customer_id,past_complaint,had_complaint,complaint_status,feedback
657,No,0,Not Applicable,Quality Customer Care
658,Yes,1,Solved,User Friendly Website
659,No,0,Not Applicable,Too many ads
660,Yes,1,Solved,Poor Website
661,No,0,Not Applicable,Quality Customer Care
662,Yes,1,Unsolved,Reasonable Price
663,Yes,1,Solved,No reason specified
664,No,0,Not Applicable,Poor Product Quality
665,Yes,1,Solved,Poor Website
666,Yes,1,Unsolved,Poor Product Quality
667,Yes,1,Unsolved,User Friendly Website
668,Yes,1,Solved in Follow-up,Too many ads
669,Yes,1,Solved,Reasonable Price
670,Yes,1,No Information Available,Poor Product Quality
671,No,0,Not Applicable,Poor Customer Service
672,Yes,1,Solved in Follow-up,Poor Product Quality
673,Yes,1,Solved in Follow-up,Poor Customer Service
674,No,0,Not Applicable,No reason specified
675,Yes,1,Unsolved,Poor Customer Service
676,No,0,Not Applicable,Poor Customer Service
677,No,0,Not Applicable,Too many ads
678,No,0,Not Applicable,Reasonable Price
679,Yes,1,Solved,No reason specified
680,Yes,1,No Information Available,Reasonable Price
681,Yes,1,Solved,Products always in Stock
682,No,0,Not Applicable,User Friendly Website
683,No,0,Not Applicable,User Friendly Website
684,Yes,1,Solved in Follow-up,No reason specified
685,No,0,Not Applicable,Poor Customer Service
686,No,0,Not Applicable,User Friendly Website
687,Yes,1,Solved,No reason specified
688,No,0,Not Applicable,Poor Product Quality
689,No,0,Not Applicable,Poor Product Quality
690,No,0,Not Applicable,Poor Website
691,No,0,Not Applicable,Poor Product Quality
692,No,0,Not Applicable,Poor Customer Service
693,No,0,Not Applicable,No reason specified
694,No,0,Not Applicable,Too many ads
695,No,0,Not Applicable,Poor Product Quality
696,Yes,1,No Information Available,Poor Product Quality
697,Yes,1,Solved in Follow-up,Reasonable Price
698,No,0,Not Applicable,Poor Product Quality
699,No,0,Not Applicable,Poor Product Quality
700,Yes,1,Solved,Poor Product Quality
701,No,0,Not Applicable,Too many ads
702,Yes,1,No Information Available,Poor Website
703,No,0,Not Applicable,Poor Customer Service
704,Yes,1,Unsolved,Poor Product Quality
705,Yes,1,Solved in Follow-up,Poor Product Quality
706,Yes,1,Solved,Too many ads
707,Yes,1,Solved in Follow-up,No reason specified
708,Yes,1,Unsolved,Poor Customer Service
709,Yes,1,No Information Available,Poor Customer Service
710,No,0,Not Applicable,Too many ads
711,Yes,1,Solved,Poor Customer Service
712,Yes,1,Unsolved,Poor Website
713,No,0,Not Applicable,Poor Customer Service
714,Yes,1,Unsolved,Reasonable Price
715,Yes,1,Solved in Follow-up,Products always in Stock
716,No,0,Not Applicable,Too many ads
717,Yes,1,Unsolved,Too many ads
718,No,0,Not Applicable,Too many ads
719,Yes,1,Unsolved,Poor Customer Service
720,Yes,1,Unsolved,Too many ads
721,Yes,1,Solved in Follow-up,Poor Website
722,No,0,Not Applicable,Too many ads
723,Yes,1,Solved in Follow-up,Poor Website
724,No,0,Not Applicable,Poor Website
725,Yes,1,No Information Available,Poor Customer Service
726,No,0,Not Applicable,No reason specified
727,Yes,1,Solved,Too many ads
728,No,0,Not Applicable,No reason specified
729,Yes,1,Solved in Follow-up,Too many ads
730,No,0,Not Applicable,Poor Website
731,Yes,1,No Information Available,Products always in Stock
732,No,0,Not Applicable,Poor Product Quality
733,No,0,Not Applicable,Too many ads
734,Yes,1,Unsolved,Poor Website
735,No,0,Not Applicable,Too many ads
736,No,0,Not Applicable,Too many ads
737,Yes,1,No Information Available,User Friendly Website
738,No,0,Not Applicable,Quality Customer Care
739,Yes,1,No Information Available,Poor Website
740,Yes,1,No Information Available,Poor Website
741,No,0,Not Applicable,Quality Customer Care
742,Yes,1,Unsolved,No reason specified
743,Yes,1,Solved in Follow-up,No reason specified
744,No,0,Not Applicable,Poor Product Quality
745,Yes,1,Solved,Too many ads
746,Yes,1,Solved in Follow-up,Poor Product Quality
747,Yes,1,Solved in Follow-up,Too many ads
748,No,0,Not Applicable,No reason specified
749,Yes,1,Solved,Poor Product Quality
750,Yes,1,Solved,Poor Website
751,No,0,Not Applicable,Poor Product Quality
752,No,0,Not Applicable,Poor Product Quality
753,No,0,Not Applicable,Poor Customer Service
754,No,0,Not Applicable,Too many ads
755,Yes,1,Unsolved,Poor Product Quality
756,No,0,Not Applicable,Poor Customer Service
757,Yes,1,No Information Available,Reasonable Price
758,No,0,Not Applicable,Poor Website
759,Yes,1,Unsolved,Poor Product Quality
760,No,0,Not Applicable,Poor Customer Service
761,No,0,Not Applicable,Poor Product Quality
762,No,0,Not Applicable,No reason specified
763,No,0,Not Applicable,Products always in Stock
764,Yes,1,Unsolved,Products always in Stock
765,No,0,Not Applicable,No reason specified
766,Yes,1,Unsolved,Poor Product Quality
767,Yes,1,Solved,No reason specified
768,No,0,Not Applicable,Too many ads
769,Yes,1,No Information Available,Poor Product Quality
770,Yes,1,Solved in Follow-up,Poor Product Quality
771,No,0,Not Applicable,Reasonable Price
772,No,0,Not Applicable,User Friendly Website
773,Yes,1,Unsolved,Poor Product Quality
774,No,0,Not Applicable,Too many ads
775,No,0,Not Applicable,Too many ads
776,No,0,Not Applicable,Poor Customer Service
777,No,0,Not Applicable,Too many ads
778,No,0,Not Applicable,Poor Product Quality
779,No,0,Not Applicable,No reason specified
780,No,0,Not Applicable,No reason specified
781,Yes,1,Solved,No reason specified
782,No,0,Not Applicable,Poor Customer Service
783,No,0,Not Applicable,Too many ads
784,Yes,1,Solved in Follow-up,No reason specified
785,Yes,1,Solved in Follow-up,Poor Customer Service
786,Yes,1,Unsolved,Poor Customer Service
787,Yes,1,Solved,Poor Customer Service
788,No,0,Not Applicable,Poor Product Quality
789,Yes,1,Solved,Products always in Stock
790,Yes,1,Unsolved,Poor Product Quality
791,No,0,Not Applicable,Poor Website
792,Yes,1,Unsolved,Poor Customer Service
793,No,0,Not Applicable,Poor Customer Service
794,Yes,1,Unsolved,Poor Website
795,Yes,1,Solved in Follow-up,No reason specified
796,Yes,1,Unsolved,No reason specified
797,Yes,1,Solved,Poor Customer Service
798,No,0,Not Applicable,Reasonable Price
799,No,0,Not Applicable,Poor Website
800,Yes,1,Unsolved,Poor Product Quality
801,No,0,Not Applicable,No reason specified
802,No,0,Not Applicable,Poor Product Quality
803,Yes,1,Unsolved,Poor Customer Service
804,Yes,1,Solved in Follow-up,Poor Website
805,No,0,Not Applicable,Poor Website
806,Yes,1,No Information Available,Poor Product Quality
807,Yes,1,Solved in Follow-up,Too many ads
808,No,0,Not Applicable,Quality Customer Care
809,Yes,1,Solved,Poor Website
810,Yes,1,No Information Available,Poor Website
811,Yes,1,No Information Available,No reason specified
812,Yes,1,Solved,Poor Website
813,No,0,Not Applicable,Poor Customer Service
814,Yes,1,No Information Available,Poor Website
815,No,0,Not Applicable,Poor Website
816,No,0,Not Applicable,Too many ads
817,No,0,Not Applicable,Reasonable Price
818,No,0,Not Applicable,Reasonable Price
819,No,0,Not Applicable,Poor Customer Service
820,No,0,Not Applicable,Poor Website
821,No,0,Not Applicable,Poor Customer Service
822,No,0,Not Applicable,Poor Website
823,Yes,1,No Information Available,Too many ads
824,Yes,1,No Information Available,Poor Website
825,Yes,1,No Information Available,Poor Website
826,No,0,Not Applicable,No reason specified
827,No,0,Not Applicable,User Friendly Website
828,No,0,Not Applicable,Too many ads
829,No,0,Not Applicable,Too many ads
830,No,0,Not Applicable,Too many ads
831,No,0,Not Applicable,Poor Website
832,Yes,1,No Information Available,No reason specified
833,No,0,Not Applicable,No reason specified
834,Yes,1,Solved,No reason specified
835,Yes,1,Unsolved,Reasonable Price
836,Yes,1,No Information Available,User Friendly Website
837,No,0,Not Applicable,Products always in Stock
838,No,0,Not Applicable,User Friendly Website
839,Yes,1,No Information Available,No reason specified
840,Yes,1,Solved,Poor Website
841,Yes,1,No Information Available,No reason specified
842,No,0,Not Applicable,Products always in Stock
843,No,0,Not Applicable,Poor Website
844,No,0,Not Applicable,Too many ads
845,No,0,Not Applicable,Poor Website
846,No,0,Not Applicable,No reason specified
847,No,0,Not Applicable,Poor Website
848,Yes,1,Solved in Follow-up,Poor Website
849,No,0,Not Applicable,No reason specified
850,No,0,Not Applicable,Too many ads
851,Yes,1,Unsolved,Poor Website
852,Yes,1,Solved,Poor Customer Service
853,Yes,1,No Information Available,Poor Website
854,No,0,Not Applicable,Poor Product Quality
855,Yes,1,Unsolved,Poor Website
856,Yes,1,Solved,Too many ads
857,No,0,Not Applicable,Poor Product Quality
858,Yes,1,Solved in Follow-up,No reason specified
859,Yes,1,No Information Available,Too many ads
860,Yes,1,Solved,Poor Customer Service
861,Yes,1,Unsolved,Too many ads
862,Yes,1,Solved in Follow-up,Too many ads
863,No,0,Not Applicable,Poor Customer Service
864,Yes,1,Solved in Follow-up,Too many ads
865,Yes,1,Solved,Too many ads
866,No,0,Not Applicable,Poor Product Quality
867,No,0,Not Applicable,No reason specified
868,Yes,1,Unsolved,User Friendly Website
869,Yes,1,No Information Available,No reason specified
870,Yes,1,Solved in Follow-up,Poor Website
871,Yes,1,Unsolved,Too many ads
872,Yes,1,No Information Available,Poor Customer Service
873,Yes,1,Solved in Follow-up,Too many ads
874,No,0,Not Applicable,Products always in Stock
875,No,0,Not Applicable,Poor Product Quality
876,No,0,Not Applicable,Poor Product Quality
877,No,0,Not Applicable,Poor Customer Service
878,Yes,1,No Information Available,Too many ads
879,Yes,1,Solved,No reason specified
880,Yes,1,No Information Available,Products always in Stock
881,Yes,1,Solved,Poor Website
882,Yes,1,Unsolved,Poor Product Quality
883,No,0,Not Applicable,Quality Customer Care
884,Yes,1,No Information Available,Poor Website
885,Yes,1,Unsolved,Poor Product Quality
886,Yes,1,Solved,User Friendly Website
887,Yes,1,Solved in Follow-up,Poor Website
888,Yes,1,Solved,Poor Website
889,Yes,1,Solved in Follow-up,Poor Customer Service
890,Yes,1,Solved in Follow-up,No reason specified
891,No,0,Not Applicable,Poor Website
892,No,0,Not Applicable,No reason specified
893,No,0,Not Applicable,Poor Product Quality
894,No,0,Not Applicable,Poor Product Quality
895,Yes,1,Solved in Follow-up,Too many ads
896,No,0,Not Applicable,Poor Website
897,Yes,1,Solved,Poor Website
898,Yes,1,No Information Available,Too many ads
899,Yes,1,Unsolved,Poor Website
900,No,0,Not Applicable,Too many ads
901,Yes,1,Solved in Follow-up,No reason specified
902,No,0,Not Applicable,Poor Customer Service
903,Yes,1,No Information Available,No reason specified
904,Yes,1,Solved in Follow-up,Poor Website
905,Yes,1,No Information Available,Poor Product Quality
906,Yes,1,Unsolved,Poor Product Quality
907,Yes,1,Unsolved,Poor Website
908,Yes,1,Unsolved,Poor Customer Service
909,No,0,Not Applicable,No reason specified
910,Yes,1,Solved,Poor Customer Service
911,Yes,1,Solved in Follow-up,Products always in Stock
912,No,0,Not Applicable,User Friendly Website
913,Yes,1,Solved,Reasonable Price
914,Yes,1,No Information Available,Poor Website
915,Yes,1,Solved in Follow-up,No reason specified
916,No,0,Not Applicable,Too many ads
917,No,0,Not Applicable,Too many ads
918,No,0,Not Applicable,Too many ads
919,No,0,Not Applicable,No reason specified
920,No,0,Not Applicable,Too many ads
921,Yes,1,Solved,Products always in Stock
922,Yes,1,Solved,Too many ads
923,Yes,1,Solved,Poor Product Quality
924,Yes,1,Solved in Follow-up,Poor Customer Service
925,No,0,Not Applicable,Poor Customer Service
926,Yes,1,No Information Available,Poor Customer Service
927,Yes,1,Solved,Poor Customer Service
928,No,0,Not Applicable,Poor Website
929,No,0,Not Applicable,Too many ads
930,No,0,Not Applicable,Poor Customer Service
931,Yes,1,No Information Available,Products always in Stock
932,No,0,Not Applicable,Poor Product Quality
933,Yes,1,Solved in Follow-up,Poor Website
934,Yes,1,Solved in Follow-up,Poor Website
935,No,0,Not Applicable,User Friendly Website
936,No,0,Not Applicable,Quality Customer Care
937,No,0,Not Applicable,No reason specified
938,No,0,Not Applicable,Poor Customer Service
939,No,0,Not Applicable,Poor Product Quality
940,No,0,Not Applicable,Poor Product Quality
941,No,0,Not Applicable,Poor Product Quality
942,No,0,Not Applicable,Poor Website
943,Yes,1,No Information Available,Poor Website
944,No,0,Not Applicable,Too many ads
945,No,0,Not Applicable,Poor Customer Service
946,Yes,1,No Information Available,Products always in Stock
947,No,0,Not Applicable,Poor Website
948,Yes,1,Solved,Poor Customer Service
949,No,0,Not Applicable,Poor Customer Service
950,Yes,1,No Information Available,No reason specified
951,Yes,1,Unsolved,Poor Website
952,Yes,1,Solved,Poor Customer Service
953,No,0,Not Applicable,Poor Product Quality
954,Yes,1,Solved,Poor Customer Service
955,No,0,Not Applicable,Poor Website
956,Yes,1,Solved in Follow-up,Poor Product Quality
957,No,0,Not Applicable,Too many ads
958,No,0,Not Applicable,Too many ads
959,No,0,Not Applicable,Poor Product Quality
960,No,0,Not Applicable,Poor Customer Service
961,No,0,Not Applicable,Poor Product Quality
962,Yes,1,Unsolved,Too many ads
963,No,0,Not Applicable,No reason specified
964,Yes,1,Unsolved,Poor Website
965,Yes,1,Solved,Poor Website
966,No,0,Not Applicable,Reasonable Price
967,Yes,1,Solved in Follow-up,Too many ads
968,No,0,Not Applicable,No reason specified
969,Yes,1,Solved in Follow-up,Poor Website
970,No,0,Not Applicable,Too many ads
971,No,0,Not Applicable,Poor Customer Service
972,No,0,Not Applicable,Quality Customer Care
973,Yes,1,Solved,No reason specified
974,Yes,1,Unsolved,No reason specified
975,Yes,1,Solved in Follow-up,Poor Product Quality
976,No,0,Not Applicable,Poor Website
977,Yes,1,No Information Available,Products always in Stock
978,Yes,1,Solved,Poor Customer Service
979,No,0,Not Applicable,Poor Website
980,Yes,1,No Information Available,No reason specified
981,Yes,1,Solved,Poor Product Quality
982,No,0,Not Applicable,No reason specified
983,Yes,1,Unsolved,Poor Website
984,No,0,Not Applicable,Quality Customer Care
985,Yes,1,Unsolved,User Friendly Website
986,Yes,1,No Information Available,Poor Customer Service
987,Yes,1,Solved,Poor Customer Service
988,Yes,1,Unsolved,User Friendly Website
989,No,0,Not Applicable,No reason specified
990,Yes,1,No Information Available,Poor Website
991,No,0,Not Applicable,Reasonable Price
992,No,0,Not Applicable,Poor Customer Service
993,No,0,Not Applicable,Poor Product Quality
994,No,0,Not Applicable,Poor Website
995,Yes,1,Unsolved,No reason specified
996,No,0,Not Applicable,Quality Customer Care
997,No,0,Not Applicable,Poor Product Quality
998,Yes,1,Solved,Quality Customer Care
999,Yes,1,No Information Available,Poor Customer Service
1000,No,0,Not Applicable,Poor Website
1001,No,0,Not Applicable,Too many ads
1002,Yes,1,Solved in Follow-up,Too many ads
1003,Yes,1,No Information Available,Poor Product Quality
1004,No,0,Not Applicable,User Friendly Website
1005,Yes,1,Unsolved,Poor Product Quality
1006,Yes,1,No Information Available,Poor Customer Service
1007,No,0,Not Applicable,Poor Website
1008,Yes,1,Unsolved,No reason specified
1009,Yes,1,Unsolved,Quality Customer Care
1010,Yes,1,No Information Available,Poor Website
1011,Yes,1,Solved,No reason specified
1012,Yes,1,Unsolved,Poor Product Quality
1013,No,0,Not Applicable,Poor Product Quality
1014,Yes,1,Solved in Follow-up,Poor Product Quality
1015,No,0,Not Applicable,Poor Customer Service
1016,Yes,1,Solved,Poor Customer Service
1017,Yes,1,Solved in Follow-up,Poor Customer Service
1018,Yes,1,Solved,Poor Website
1019,Yes,1,Solved,Poor Product Quality
1020,No,0,Not Applicable,Poor Customer Service
1021,Yes,1,Solved,Products always in Stock
1022,Yes,1,Solved,No reason specified
1023,No,0,Not Applicable,Reasonable Price
1024,Yes,1,Solved in Follow-up,User Friendly Website
1025,No,0,Not Applicable,Poor Product Quality
1026,No,0,Not Applicable,Poor Website
1027,Yes,1,Solved in Follow-up,Poor Customer Service
1028,Yes,1,No Information Available,Too many ads
1029,Yes,1,Unsolved,Poor Website
1030,Yes,1,Solved,Too many ads
1031,Yes,1,Solved in Follow-up,Quality Customer Care
1032,Yes,1,No Information Available,Poor Customer Service
1033,No,0,Not Applicable,Poor Product Quality
1034,No,0,Not Applicable,Poor Customer Service
1035,Yes,1,Unsolved,Poor Product Quality
1036,No,0,Not Applicable,User Friendly Website
1037,Yes,1,Unsolved,Poor Customer Service
1038,No,0,Not Applicable,Poor Product Quality
1039,No,0,Not Applicable,Poor Website
1040,Yes,1,Solved,No reason specified
1041,No,0,Not Applicable,Poor Website
1042,Yes,1,Unsolved,Products always in Stock
1043,Yes,1,Unsolved,No reason specified
1044,Yes,1,No Information Available,No reason specified
1045,Yes,1,Solved in Follow-up,Too many ads
1046,No,0,Not Applicable,Quality Customer Care
1047,Yes,1,Unsolved,No reason specified
1048,Yes,1,Unsolved,Poor Customer Service
