customer_id,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,engagement_score
474,8.0,1512.6,15911.62,16.0,586.72,24788.32
475,17.0,234.72,97438.18,12.0,698.25,3514.89
476,12.0,167.05,29100.92,29.0,517.38,5361.830000000001
477,21.0,74.86,7282.58,14.0,617.47,1665.51
478,13.0,84.9,12254.48,12.0,660.35,1679.15
479,15.0,31.1,44214.34,27.0,672.58,1512.2800000000002
480,13.0,783.85,28972.22,7.0,685.92,6172.87
481,23.0,413.94,42743.27,20.0,655.95,8934.75
482,20.0,640.52,6027.42,13.0,1066.059624,9392.819624
483,12.0,202.8,20086.44,7.0,798.92,2218.52
484,12.0,337.48,27396.98,26.0,614.08,9388.56
485,10.0,299.48,38854.23,28.0,668.5,9053.94
486,8.0,31.26,15951.24,21.0,677.42,1333.88
487,18.0,110.72,4032.05,10.0,720.15,1827.35
488,13.0,242.79,1266.63,4.0,788.29,1759.4499999999998
489,17.0,371.65,44996.93,27.0,507.98,10542.53
490,5.0,113.93,14527.98,16.0,754.61,2577.49
491,15.0,153.01,59242.98,18.0,790.36,3544.54
492,22.0,223.8,35421.5,9.0,606.53,2620.73
493,13.0,216.38,14244.25,24.0,621.01,5814.13
494,15.0,92.58,47671.91,7.0,795.49,1443.55
495,11.0,62.54,50065.89,13.0,796.93,1609.9499999999998
496,7.0,170.95,41491.97,11.0,717.98,2598.43
497,3.0,64.75,7475.03,1.0,753.16,817.91
498,23.0,359.7,19316.29,8.0,735.83,3613.43
499,3.0,152.42,43006.26,10.0,753.07,2277.27
500,6.0,427.58,30118.88,4.0,760.59,2470.91
501,13.0,154.23,35098.61,15.0,594.68,2908.13
502,9.0,90.52,4542.69,11.0,309.4934125,1305.2134124999998
503,17.0,72.68,13514.25,27.0,709.97,2672.33
504,20.0,168.75,80304.79,17.0,797.72,3666.47
505,17.0,68.53,31609.24,16.0,785.98,1882.46
506,17.0,31.64,38649.06,9.0,759.73,1044.49
507,20.0,1009.657785,8403.62,28.0,1048.853947,29319.271927
508,10.0,111.62,37182.03,13.0,663.5,2114.56
509,14.0,147.74,27224.5,15.0,710.45,2926.55
510,14.0,438.85,63431.93,17.0,709.01,8169.460000000001
511,13.0,33.05,2943.43,24.0,678.77,1471.9699999999998
512,3.0,183.45,5219.4,16.0,775.7,3710.9
513,17.0,1215.5691,18178.62,2.0,771.68,3202.8182
514,1.0,77.77,30852.93,12.0,633.24,1566.48
515,24.0,256.86,8522.0,17.0,669.02,5035.639999999999
516,26.0,1002.285062,3883.99,23.0,382.3570052,23434.9134312
517,5.0,298.69,26390.82,4.0,698.25,1893.01
518,12.0,140.47,6027.92,7.0,718.91,1702.1999999999998
519,8.0,474.34,64594.43,11.0,734.29,5952.03
520,13.0,820.19,23075.09,6.0,1058.222977,5979.362977000001
521,20.0,174.18,11768.31,16.0,765.08,3551.96
522,19.0,124.47,17185.18,14.0,663.66,2406.24
523,14.0,174.18,43790.13,16.0,677.05,3463.9300000000003
524,15.0,181.36,16715.28,10.0,567.61,2381.21
525,11.0,80.77,49062.27,21.0,660.05,2356.22
526,14.0,76.64,48367.6,5.0,690.27,1073.47
527,23.0,456.32,40778.12,16.0,584.2,7885.32
528,13.0,372.1,8269.63,11.0,639.42,4732.52
529,20.0,191.65,1100.15,10.0,712.31,2628.81
530,22.0,174.18,2327.58,16.24538222,535.59,3365.2106750796
531,13.0,443.75,4997.04,19.0,1158.540681,9589.790681
532,7.0,148.81,27608.13,20.0,749.19,3725.39
533,20.0,268.22,7545.82,4.0,698.25,1771.13
534,11.0,161.95,21004.91,16.0,698.25,3289.45
535,18.0,174.18,46799.94,26.0,703.18,5231.860000000001
536,15.0,1128.26,30416.93,27.0,583.23,31046.25
537,11.0,35.24,9818.28,11.0,696.37,1084.01
538,19.0,139.85,43079.79,17.0,712.06,3089.51
539,2.0,198.18,22032.55,27.0,691.98,6042.84
540,16.0,54.28,46183.02,16.0,698.25,1566.73
541,12.0,120.24,43873.15,4.0,781.77,1262.73
542,21.0,660.28,24842.66,11.0,977.9051228,8240.9851228
543,9.0,637.22,13130.72,12.0,796.47,8443.11
544,23.0,113.95,41780.74,13.0,930.0824984,2411.4324984
545,8.0,484.98,75202.37,13.0,742.55,7047.29
546,15.0,174.18,6188.4,24.0,663.48,4843.799999999999
547,1.0,122.68,48377.84,2.0,706.25,951.61
548,13.0,497.62,34301.65,14.0,854.431042,7821.111042
549,20.0,33.99,26564.59,23.0,507.1,1288.87
550,15.0,148.12,6050.02,20.0,705.49,3667.89
551,14.0,144.36,28729.58,8.0,630.69,1785.5700000000002
552,13.0,491.36,7884.31,24.0,569.23,12361.87
553,12.0,380.02,24219.87,10.0,698.25,4498.45
554,15.0,131.03,21743.59,24.0,714.79,3859.51
555,13.0,198.02,16177.14,15.0,602.74,3573.04
556,12.0,337.97,32544.46,20.0,414.3055615,7173.705561500001
557,13.0,33.44,58210.19,14.0,798.46,1266.62
558,22.0,83.74,90287.87,15.0,726.3,1982.4
559,13.0,30.63,3068.03,28.0,641.19,1498.83
560,12.0,302.85,29277.36,14.0,655.81,4895.710000000001
561,5.0,100.19,26445.74,9.0,645.99,1547.7
562,7.0,174.44,45995.05,24.0,751.25,4937.81
563,13.0,31.96,71577.58,3.0,701.27,797.15
564,15.0,33.2,24172.99,8.0,701.41,967.01
565,9.0,128.84,19714.22,27.0,1090.314156,4568.994156000001
566,7.0,42.96,47918.96,17.0,567.83,1298.15
567,13.0,30.48,35613.75,25.0,1191.28488,1953.28488
568,13.0,174.18,18994.77,22.0,668.82,4500.78
569,14.0,38.32,34570.46,19.0,661.31,1389.39
570,4.0,100.75,33779.62,13.0,538.78,1848.53
571,16.0,30.93,32656.24,25.0,751.11,1524.36
572,13.0,560.02,39048.06,18.0,857.1164261,10937.4764261
573,6.0,221.89,871.91,16.0,646.77,4197.01
574,5.0,168.35,13348.54,22.0,766.34,4470.04
575,14.0,1202.981098,10162.8,26.0,768.81,32046.318548
576,10.0,1050.45324,67055.04,12.0,698.25,13303.688880000002
577,17.0,675.17,31043.91,9.0,638.18,6714.71
578,7.0,398.72,45568.98,8.0,532.12,3721.88
579,21.0,189.78,41915.38,8.0,715.56,2233.8
580,21.0,221.46,8748.42,7.0,539.98,2090.2
581,20.0,32.25,2445.59,16.0,1165.663413,1681.663413
582,13.0,101.7,30138.41,22.0,772.32,3009.7200000000003
583,13.0,251.08,70538.57,9.0,740.45,3000.17
584,15.0,68.21,32425.38,27.0,698.25,2539.92
585,5.0,32.88,8060.57,8.0,521.41,784.45
586,8.0,383.14,20430.17,29.0,698.25,11809.31
587,13.0,241.21,9519.62,17.0,698.25,4798.82
588,10.0,91.65,9436.64,20.0,600.31,2433.31
589,13.0,87.58,49737.31,23.0,707.58,2721.92
590,9.0,154.34,42079.89,18.0,758.17,3536.29
591,6.0,696.13,41921.12,17.0,733.55,12567.759999999998
592,15.0,203.34,46247.58,18.0,698.25,4358.37
593,10.0,987.4840384,43322.54,27.0,764.09,27426.1590368
594,10.0,208.37,36944.42,10.0,587.25,2670.95
595,2.0,174.18,44238.74,23.0,743.48,4749.620000000001
596,13.0,46.71,3291.13,6.0,1148.685594,1428.945594
597,12.0,306.14,8716.3,13.0,937.6963074,4917.516307399999
598,9.0,221.72,11273.22,15.0,937.6672802,4263.4672802000005
599,9.0,239.34,17319.58,6.0,1250.985197,2687.025197
600,20.0,34.46,16009.34,27.0,712.73,1643.15
601,21.0,309.08,21555.53,28.0,620.94,9275.18
602,8.0,237.58,5194.83,19.0,609.6,5123.620000000001
603,14.0,30.45,28732.55,6.0,656.15,838.8499999999999
604,22.0,1213.893803,46771.87,5.0,1161.696516,7231.165531
605,14.0,51.57,34570.1,13.0,637.47,1307.88
606,11.0,33.29,29211.77,29.0,584.89,1550.3
607,16.0,148.71,24703.93,16.0,331.0992525,2710.4592525000003
608,8.0,174.18,25127.87,18.0,623.29,3758.53
609,11.0,75.54,39522.48,17.0,655.74,1939.92
610,16.0,203.08,29631.96,19.0,372.1297581,4230.6497581
611,14.0,224.99,6047.85,6.0,1064.143744,2414.083744
612,21.0,159.09,29522.94,11.0,176.065709,1926.055709
613,10.0,228.05,19004.18,9.0,632.59,2685.0400000000004
614,16.0,114.81,2690.02,9.0,1006.636064,2039.926064
615,13.0,174.18,14946.39,28.0,698.25,5575.29
616,16.0,65.6,40151.96,19.0,673.26,1919.66
617,13.0,180.75,90645.6,11.0,698.25,2686.5
618,15.0,84.43,47009.1,23.0,714.66,2656.55
619,12.0,31.49,23889.63,28.0,647.54,1529.2599999999998
620,20.0,33.11,38591.87,11.0,698.25,1062.46
621,14.0,244.46,90064.38,9.0,708.04,2908.18
622,9.0,109.08,75447.17,9.0,738.62,1720.34
623,16.0,164.39,6970.6,16.0,764.78,3395.0199999999995
624,13.0,34.2,35699.6,17.0,639.53,1220.93
625,13.0,94.8,26634.27,16.0,621.99,2138.79
626,13.0,104.47,87823.92,16.0,698.25,2369.77
627,14.0,34.16,47660.34,26.0,654.15,1542.31
628,8.0,64.72,81705.11,17.0,763.43,1863.67
629,7.0,1027.336476,5619.18,23.0,705.86,24334.598948
630,4.0,1138.4,27988.94,1.0,763.09,1901.49
631,1.0,425.07,45669.06,7.0,600.48,3575.97
632,8.0,556.21,37116.13,27.0,666.78,15684.450000000004
633,8.0,174.18,10177.99,10.0,710.29,2452.09
634,6.0,31.26,69759.67,8.0,451.7300232,701.8100232
635,10.0,109.41,49857.19,5.0,552.76,1099.81
636,16.0,153.74,49437.86,19.0,698.25,3619.31
637,21.0,535.17,27661.08,9.0,698.25,5514.78
638,17.0,469.64,73550.41,14.0,760.76,7335.72
639,15.0,390.94,9425.86,3.0,822.23,1995.05
640,5.0,33.36,22722.57,6.0,709.49,909.65
641,12.0,33.53,964.04,26.0,742.56,1614.34
642,13.0,602.27,5584.47,9.0,771.34,6191.77
643,15.0,155.12,27915.06,10.0,630.41,2181.61
644,4.0,1352.236672,38272.39,1.0,591.595735,1943.832407
645,10.0,1797.988448,12182.71,16.0,688.22,29456.035168
646,5.0,101.23,35765.25,18.0,712.47,2534.61
647,13.0,142.61,5368.41,16.0,638.2,2919.96
648,13.0,97.92,20638.95,5.0,620.02,1109.62
649,14.0,693.88,3450.53,29.0,688.14,20810.66
650,23.0,62.04,45888.55,24.0,700.27,2189.23
651,12.0,84.43,30761.37,1.760558654,712.28,860.92396715722
652,25.0,83.1,6776.04,23.0,607.29,2518.59
653,13.0,71.23,12459.11,10.0,756.8,1469.1
654,15.0,354.19,50497.05,3.0,754.46,1817.03
655,10.0,521.69,46525.85,5.0,698.25,3306.7000000000003
656,22.0,37.48,64986.41,11.0,777.53,1189.81
657,15.0,619.21,45695.14,11.0,765.52,7576.83
658,17.0,38.5,96704.84,17.0,1012.555064,1667.055064
659,6.0,377.99,32128.39,20.0,655.91,8215.710000000001
660,14.0,226.13,37604.65,22.0,698.25,5673.11
661,4.0,174.18,19620.0,5.0,752.07,1622.9700000000005
662,17.0,366.25,50893.59,15.0,720.06,6213.81
663,12.0,75.49,16439.65,10.0,105.4241562,860.3241562
664,9.0,159.55,5557.68,13.0,716.7,2790.8500000000004
665,12.0,116.96,46172.28,19.0,630.38,2852.62
666,12.0,174.18,18784.65,5.0,698.25,1569.15
667,16.0,705.87,38875.74,2.0,795.2,2206.94
668,6.0,318.78,40600.16,27.0,598.64,9205.7
669,2.0,502.97,15030.5,15.0,759.76,8304.31
670,13.0,123.46,23009.85,26.0,730.18,3940.14
671,15.0,61.14,24708.52,16.0,709.72,1687.96
672,8.0,183.31,10176.3,25.0,785.0,5367.75
673,12.0,787.44,28727.33,14.0,698.25,11722.41
674,6.0,32.42,34163.95,27.0,634.03,1509.37
675,13.0,131.54,13274.1,20.0,719.74,3350.54
676,21.0,228.2,4114.85,22.0,624.13,5644.53
677,10.0,203.05,20693.66,10.0,698.25,2728.75
678,10.0,32.71,50040.24,16.0,789.1,1312.46
679,4.0,733.94,22749.78,24.0,682.7,18297.26
680,6.0,63.11,20705.84,18.0,698.25,1834.23
681,13.0,70.73,41360.85,18.0,777.0,2050.1400000000003
682,7.0,33.46,8625.73,16.0,746.74,1282.1
683,10.0,230.6,64913.77,7.0,843.27,2457.4700000000003
684,13.0,30.49,47968.41,17.0,635.32,1153.65
685,13.0,41.91,13351.12,12.0,631.71,1134.63
686,6.0,802.66,45849.78,16.0,758.59,13601.15
687,9.0,34.68,24830.86,23.0,561.95,1359.59
688,2.0,178.99,12916.79,10.0,698.25,2488.15
689,14.0,60.91,34515.29,23.0,699.63,2100.56
690,7.0,44.32,6339.15,12.0,769.68,1301.52
691,9.0,683.35,12458.18,22.0,251.1052069,15284.8052069
692,14.0,231.23,14553.59,7.0,344.0206199,1962.6306199
693,24.0,114.74,7287.92,29.0,513.19,3840.65
694,13.0,174.18,27465.14,11.0,612.3,2528.28
695,6.0,147.37,3168.96,7.0,1145.343275,2176.9332750000003
696,13.0,34.18,3269.66,7.0,1063.637152,1302.897152
697,10.0,275.41,33734.99,12.0,301.5974283,3606.5174283
698,8.0,174.18,17800.2,7.0,519.92,1739.1799999999998
699,16.0,603.69,49812.78,8.0,542.98,5372.5
700,19.0,33.71,32464.86,26.0,605.39,1481.85
701,15.0,1416.74493,17236.29,29.0,698.25,41783.85297
702,12.0,34.71,37528.37,16.0,626.77,1182.13
703,5.0,249.22,11445.87,48.79632943,592.98,12754.0012205446
704,11.0,174.18,2761.29,7.0,779.24,1998.5
705,18.0,207.07,25136.94,6.0,597.81,1840.23
706,16.0,138.96,19876.43,15.0,698.25,2782.65
707,13.0,206.5,36324.84,16.0,763.54,4067.54
708,16.0,32.41,35946.01,17.0,781.74,1332.71
709,5.0,1595.55,6326.5,11.0,650.62,18201.67
710,23.0,103.31,11821.46,18.0,780.18,2639.76
711,5.0,865.96,35588.42,9.0,648.46,8442.1
712,9.0,188.86,19117.99,13.0,1073.104125,3528.284125
713,17.0,32.96,36112.46,8.0,689.21,952.89
714,4.0,454.02,40426.42,2.0,698.25,1606.29
715,18.0,1059.407555,70972.09,19.0,698.25,20826.993545
716,16.0,177.96,5471.59,26.0,234.783415,4861.743415
717,13.0,733.48,34141.67,23.0,795.89,17665.93
718,18.0,451.36,11141.12,16.0,1142.15734,8363.91734
719,12.0,55.05,19626.29,24.0,660.34,1981.54
720,16.0,197.73,26217.16,25.0,595.84,5539.09
721,13.0,51.38,36585.46,11.0,713.87,1279.0500000000002
722,4.0,431.97,25953.74,16.0,747.04,7658.56
723,5.0,33.94,48176.29,15.0,180.481008,689.581008
724,13.0,93.33,23372.67,21.0,592.43,2552.36
725,13.0,224.2,18561.15,21.0,707.38,5415.58
726,7.0,372.32,14602.26,16.0,663.05,6620.17
727,10.0,210.04,6721.92,7.0,1000.276428,2470.556428
728,12.0,109.99,24568.1,24.0,558.61,3198.37
729,12.0,32.66,22751.65,13.0,647.46,1072.04
730,21.0,172.76,42905.49,26.0,698.25,5190.01
731,11.0,398.13,94592.05,10.0,803.98,4785.280000000001
732,8.0,474.81,41308.43,16.0,663.66,8260.62
733,5.0,1383.7,15227.79,29.0,232.2739025,40359.5739025
734,8.0,969.644142,44715.96,16.0,405.8547846,15920.1610566
735,14.0,50.82,16680.24,15.0,723.4,1485.6999999999998
736,15.0,53.21,28398.37,29.0,213.8245966,1756.9145966
737,14.0,547.32,27918.51,16.0,965.1348773,9722.254877300002
738,10.0,174.18,71760.36,17.0,698.25,3659.31
739,13.0,206.72,9987.7,20.0,568.69,4703.09
740,20.0,185.79,2825.48,16.0,609.74,3582.38
741,23.0,365.58,69778.03,11.0,730.78,4752.16
742,13.0,51.2,35345.57,18.0,686.64,1608.24
743,18.0,31.79,10539.85,17.0,379.7234604,920.1534604
744,15.0,1076.928992,17840.96,15.0,698.25,16852.18488
745,11.0,156.15,9966.83,27.0,351.0813983,4567.1313983
746,21.0,31.05,43089.27,15.0,698.25,1164.0
747,13.0,174.18,17288.47,5.0,774.17,1645.0700000000002
748,13.0,33.53,21372.41,10.0,756.86,1092.16
749,17.0,30.6,42977.59,14.0,669.77,1098.17
750,10.0,30.51,19342.15,12.0,614.98,981.1
751,11.0,210.15,40204.24,11.0,685.44,2997.09
752,9.0,489.14,20397.01,20.0,711.89,10494.69
753,13.0,424.29,44843.55,23.0,534.45,10293.12
754,15.0,186.42,38477.42,10.0,715.34,2579.54
755,13.0,248.76,16884.44,9.0,425.728579,2664.568579
756,24.0,831.0161292,838.8,6.0,609.61,5595.706775199999
757,20.0,293.5,16037.72,7.0,778.28,2832.78
758,14.0,440.77,30013.8,19.0,793.86,9168.49
759,13.0,71.24,8277.42,11.0,593.11,1376.75
760,20.0,174.18,46234.46,23.0,730.67,4736.81
761,19.0,31.46,41925.46,16.0,674.55,1177.91
762,14.0,120.03,19402.35,27.0,682.45,3923.26
763,15.0,32.93,87865.61,6.0,339.2710449,536.8510449
764,9.0,174.18,24600.92,10.0,779.57,2521.3700000000003
765,13.0,83.78,49372.28,16.0,712.49,2052.9700000000003
766,16.0,170.68,43017.71,15.0,673.78,3233.9800000000005
767,3.0,1259.47,42353.88,10.0,676.61,13271.31
768,19.0,32.8,31067.81,25.0,687.95,1507.9499999999998
769,14.0,174.18,4596.3,29.0,698.25,5749.47
770,12.0,663.88,33238.59,16.0,557.62,11179.7
771,16.0,51.43,55917.02,4.0,737.84,943.56
772,17.0,44.35,47165.77,18.0,731.57,1529.87
773,17.0,184.74,18390.44,22.0,716.26,4780.54
774,21.0,578.9,31773.07,22.0,760.08,13495.88
775,8.0,174.18,4818.69,14.0,643.82,3082.34
776,10.0,33.82,25020.03,6.0,564.46,767.3800000000001
777,9.0,107.26,1982.45,38.05212158,706.86,4788.3305606708
778,16.0,1197.410718,33397.0,20.0,698.25,24646.46436
779,14.0,463.73,34962.19,29.0,698.25,14146.42
780,9.0,58.43,19738.78,8.0,773.2,1240.64
781,15.0,68.27,47119.56,5.0,793.03,1134.38
782,6.0,430.65,27046.86,27.0,600.05,12227.6
783,14.0,32.92,7796.01,11.0,691.41,1053.53
784,18.0,126.86,38660.03,19.0,684.59,3094.9300000000003
785,13.0,169.7,24622.18,8.0,618.37,1975.97
786,3.0,141.17,11250.95,10.0,707.95,2119.65
787,8.0,99.71,21963.34,6.0,720.37,1318.63
788,15.0,51.02,32673.02,24.0,668.36,1892.84
789,16.0,30.23,69190.14,19.0,792.19,1366.56
790,2.0,589.5,3009.07,22.0,715.63,13684.63
791,15.0,559.0,43545.32,16.0,237.5396208,9181.5396208
792,7.0,31.93,20386.7,28.0,637.16,1531.1999999999998
793,9.0,248.7,10082.23,20.0,698.25,5672.25
794,18.0,472.59,42427.07,16.0,680.52,8241.96
795,13.0,256.89,42778.77,16.0,590.55,4700.79
796,18.0,413.77,38056.69,18.0,1120.467291,8568.327291
797,13.0,33.71,24304.92,27.0,557.78,1467.95
798,14.0,1420.194045,11762.62,17.0,809.16,24952.458765
799,17.0,451.36,29842.44,6.0,704.53,3412.69
800,22.0,205.64,28042.96,28.0,515.61,6273.53
801,20.0,169.68,28854.32,12.0,1133.583931,3169.743931
802,13.0,231.9,45999.71,26.0,701.77,6731.17
803,5.0,182.7,35346.99,21.0,698.25,4534.95
804,19.0,144.23,49930.68,23.0,653.21,3970.5
805,7.0,608.16,2772.1,14.0,660.49,9174.73
806,14.0,87.06,2618.3,27.0,642.24,2992.86
807,17.0,86.05,43705.54,18.0,698.25,2247.15
808,15.0,174.18,26546.74,6.0,753.45,1798.53
809,10.0,485.29,14548.14,6.0,698.25,3609.99
810,16.0,108.09,10801.46,16.0,677.38,2406.82
811,13.0,171.56,26230.5,21.0,539.34,4142.1
812,17.0,34.62,3469.07,16.0,709.08,1263.0
813,11.0,56.91,37571.62,19.0,1135.850576,2217.140576
814,24.0,34.41,34468.58,10.0,736.36,1080.46
815,7.0,59.33,8195.65,12.0,1314.328626,2026.288626
816,10.0,58.18,13140.2,21.0,755.08,1976.86
817,7.0,201.21,66618.1,16.0,849.69,4069.05
818,19.0,425.78,21217.41,9.0,975.6256664,4807.6456664
819,9.0,434.79,15610.91,37.12161689,765.23,16905.3378076031
820,21.0,255.4,48878.33,26.0,604.35,7244.750000000001
821,18.0,31.89,39786.85,13.0,697.55,1112.12
822,2.0,290.06,45800.26,14.0,788.35,4849.1900000000005
823,23.0,154.8,36209.17,10.0,740.0,2288.0
824,11.0,427.11,30759.89,16.0,672.08,7505.84
825,16.0,122.88,17282.35,16.0,652.49,2618.57
826,11.0,30.48,48283.52,16.0,698.25,1185.93
827,20.0,34.29,63738.93,5.0,698.25,869.7
828,7.0,576.73,5923.2,11.0,512.69,6856.720000000001
829,19.0,123.5,36677.56,16.0,631.87,2607.87
830,20.0,718.36,30785.92,14.0,717.74,10774.78
831,13.0,188.98,33488.89,10.0,724.24,2614.04
832,14.0,173.08,13788.92,11.0,543.7364188,2447.6164188
833,7.0,33.33,9947.1,13.0,693.88,1127.17
834,10.0,201.2,4328.51,16.0,698.25,3917.45
835,3.0,191.62,97905.35,16.0,698.25,3764.17
836,12.0,416.03,95678.36,8.0,698.25,4026.49
837,3.0,613.62,73309.39,12.0,758.68,8122.120000000001
838,9.0,778.68,3244.53,8.0,698.25,6927.69
839,5.0,32.76,8270.5,29.0,698.25,1648.29
840,10.0,73.03,49729.97,10.0,718.81,1449.11
841,3.0,174.18,15648.55,26.0,717.53,5246.21
842,16.0,278.16,32019.58,12.0,698.25,4036.17
843,4.0,72.83,48358.64,25.0,748.07,2568.82
844,15.0,48.73,28703.61,28.0,600.23,1964.67
845,21.0,174.73,28985.79,25.0,556.65,4924.9
846,3.0,84.88,36360.03,16.0,686.28,2044.36
847,23.0,350.97,9501.69,20.0,814.587535,7833.987535
848,5.0,290.5,5669.67,16.0,671.01,5319.01
849,10.0,59.89,14872.36,12.0,571.52,1290.2
850,9.0,108.5,9514.51,15.0,618.84,2246.34
851,8.0,252.18,35174.96,25.0,698.96,7003.46
852,11.0,215.81,44262.64,7.0,719.69,2230.36
853,19.0,32.77,26268.89,16.0,698.25,1222.5700000000002
854,9.0,362.39,21331.46,16.0,773.88,6572.12
855,11.0,174.18,40637.55,21.0,698.25,4356.030000000001
856,20.0,261.11,35572.07,16.0,645.4,4823.16
857,8.0,118.73,34322.26,5.0,697.42,1291.07
858,14.0,134.26,49853.25,19.0,622.23,3173.17
859,22.0,159.86,38142.48,21.0,414.5298259,3771.589825900001
860,20.0,283.54,23091.37,27.0,351.2192758,8006.799275800001
861,24.0,337.6,27707.24,17.0,687.88,6427.080000000001
862,10.0,101.81,5172.8,5.0,780.28,1289.33
863,2.0,30.35,21011.9,21.0,798.19,1435.54
864,15.0,174.18,9695.12,14.0,741.72,3180.24
865,11.0,231.08,3615.18,26.0,781.66,6789.74
866,11.0,405.48,47860.81,18.0,506.76,7805.400000000001
867,7.0,31.04,21831.9,16.0,674.64,1171.28
868,11.0,1024.902354,91596.79,15.0,760.36,16133.895310000002
869,3.0,144.29,31418.1,14.0,716.94,2737.0
870,6.0,1763.470668,49137.43,3.038059449,564.18,5921.708725951742
871,4.0,205.45,36346.19,23.0,716.08,5441.429999999999
872,20.0,384.87,10999.92,16.0,760.93,6918.85
873,11.0,53.46,17351.92,11.0,698.25,1286.31
874,13.0,322.96,46072.72,14.0,800.27,5321.709999999999
875,20.0,48.22,27331.14,16.0,519.57,1291.09
876,13.0,585.27,14652.06,24.0,639.64,14686.12
877,17.0,277.43,39247.88,12.0,529.49,3858.65
878,20.0,82.4,10715.11,18.0,786.27,2269.4700000000003
879,13.0,75.51,42805.68,23.0,771.46,2508.19
880,12.0,305.7,6636.73,15.0,698.25,5283.75
881,23.0,174.18,37369.98,28.0,712.48,5589.52
882,7.0,129.38,41882.03,18.0,639.72,2968.5600000000004
883,11.0,316.32,64725.44,4.0,781.03,2046.31
884,8.0,174.18,30772.27,11.0,704.13,2620.11
885,13.0,174.18,2311.1,5.0,695.75,1566.65
886,2.0,351.73,48161.36,17.0,784.55,6763.96
887,17.0,361.77,3996.21,24.0,579.71,9262.19
888,10.0,138.35,24816.84,23.0,716.64,3898.69
889,10.0,573.55,35830.08,16.0,710.7,9887.5
890,20.0,31.74,9563.24,23.0,544.28,1274.3
891,7.0,154.74,14810.67,13.0,604.73,2616.3500000000004
892,8.0,714.78,13274.49,17.0,587.34,12738.6
893,10.0,194.33,49366.37,16.0,693.18,3802.46
894,8.0,290.68,46773.14,5.0,666.18,2119.58
895,13.0,362.83,6204.84,26.0,689.73,10123.31
896,17.0,243.83,15694.48,7.0,662.27,2369.08
897,16.0,145.04,7065.76,18.0,899.8828487,3510.6028487
898,10.0,174.18,16426.6,16.0,710.85,3497.73
899,5.0,313.08,40454.74,23.0,762.27,7963.109999999999
900,15.0,195.15,27210.0,13.0,760.74,3297.6900000000005
901,16.0,89.83,27385.32,15.0,774.96,2122.41
902,5.0,34.87,28856.54,9.0,317.9101003,631.7401003
903,7.0,30.68,41522.1,16.0,758.99,1249.87
904,7.0,174.18,40076.46,11.0,1030.046318,2946.026318
905,15.0,269.58,2683.95,15.0,698.25,4741.95
906,14.0,499.62,36416.82,5.0,769.81,3267.91
907,16.0,31.0,15525.51,16.0,678.32,1174.3200000000002
908,15.0,1052.05726,15837.69,19.0,784.73,20773.81794
909,17.0,143.16,7291.64,7.0,736.53,1738.65
910,16.0,117.46,30325.81,9.0,708.71,1765.85
911,14.0,31.11,81145.13,16.0,713.25,1211.01
912,6.0,270.34,68886.98,1.0,765.88,1036.22
913,1.0,1254.21,89110.66,16.0,818.3,20885.66
914,14.0,599.9,34045.25,26.0,669.17,16266.57
915,10.0,109.35,25880.01,6.0,718.07,1374.17
916,5.0,840.3,44680.85,26.0,563.66,22411.46
917,11.0,492.82,3390.37,9.0,654.5,5089.88
918,23.0,336.98,11982.7,14.0,771.21,5488.93
919,25.0,133.84,2461.6,12.0,767.77,2373.85
920,13.0,616.58,37880.16,23.0,698.25,14879.59
921,18.0,190.67,14067.0,9.0,760.96,2476.99
922,7.0,116.78,6283.87,22.0,307.2380943,2876.3980943
923,24.0,60.72,34725.2,19.0,718.23,1871.91
924,8.0,533.26,25062.36,6.0,561.73,3761.29
925,7.0,121.34,976.78,9.0,662.11,1754.17
926,15.0,495.81,40033.64,9.0,626.45,5088.74
927,16.0,263.23,10532.93,29.0,651.02,8284.69
928,8.0,50.53,22919.56,7.0,768.95,1122.66
929,20.0,30.99,17313.82,14.0,698.25,1132.11
930,7.0,122.29,30219.88,5.0,310.7686765,922.2186765
931,13.0,104.54,14835.35,4.0,720.74,1138.9
932,18.0,84.85,24412.9,29.0,657.15,3117.8
933,16.0,95.39,39943.83,16.0,536.21,2062.45
934,15.0,592.4,22997.97,12.0,698.94,7807.74
935,12.0,174.18,10340.96,16.0,735.18,3522.06
936,13.0,135.58,44252.71,3.0,780.84,1187.58
937,15.0,52.32,37874.11,14.0,605.12,1337.6
938,3.0,130.67,28973.24,13.0,1245.341571,2944.051571
939,21.0,272.39,9680.59,18.0,727.06,5630.08
940,9.0,54.72,4892.06,22.0,698.25,1902.09
941,9.0,72.63,38946.21,21.0,794.57,2319.8
942,6.0,31.38,49723.11,25.0,600.83,1385.33
943,21.0,135.06,11858.5,27.0,59.40706848,3706.02706848
944,11.0,100.15,22411.04,27.0,679.45,3383.5
945,13.0,73.03,32168.8,6.0,698.28,1136.46
946,18.0,146.47,44067.0,1.0,828.89,975.36
947,10.0,448.15,27100.11,8.0,511.6370478,4096.8370478
948,13.0,30.39,25190.75,18.0,627.13,1174.15
949,10.0,239.21,11927.96,18.0,634.71,4940.49
950,11.0,459.04,44090.96,7.0,698.25,3911.53
951,14.0,101.52,45720.73,23.0,646.53,2981.49
