customer_id,age,gender,region_category,membership_category,membership_grouped
714,27,M,Town,Platinum Membership,Paid
715,50,F,Town,Silver Membership,Paid
716,45,M,Town,Basic Membership,Basic
717,50,F,Village,Premium Membership,Paid
718,43,F,City,No Membership,No Membership
719,34,M,Town,Gold Membership,Paid
720,40,M,City,No Membership,No Membership
721,46,M,Village,Platinum Membership,Paid
722,61,F,Town,Platinum Membership,Paid
723,48,F,Town,Basic Membership,Basic
724,12,F,Town,No Membership,No Membership
725,62,M,Town,Basic Membership,Basic
726,24,F,Town,No Membership,No Membership
727,41,F,City,Basic Membership,Basic
728,23,F,City,No Membership,No Membership
729,59,F,Town,No Membership,No Membership
730,31,M,City,No Membership,No Membership
731,41,M,Town,Premium Membership,Paid
732,34,F,Town,Gold Membership,Paid
733,30,F,Town,Basic Membership,Basic
734,24,F,City,Platinum Membership,Paid
735,30,F,City,Silver Membership,Paid
736,49,F,Town,Platinum Membership,Paid
737,17,M,Village,Platinum Membership,Paid
738,61,M,City,Premium Membership,Paid
739,33,F,Town,Basic Membership,Basic
740,57,M,City,No Membership,No Membership
741,35,M,City,Gold Membership,Paid
742,20,F,City,No Membership,No Membership
743,47,M,City,Platinum Membership,Paid
744,34,M,Town,Gold Membership,Paid
745,64,M,Town,Basic Membership,Basic
746,12,M,Town,Silver Membership,Paid
747,58,M,Town,Platinum Membership,Paid
748,50,M,Town,Platinum Membership,Paid
749,21,F,Town,Silver Membership,Paid
750,28,F,City,Basic Membership,Basic
751,63,F,Town,Basic Membership,Basic
752,52,F,Town,Silver Membership,Paid
753,11,F,Town,Basic Membership,Basic
754,43,F,Town,Gold Membership,Paid
755,14,M,Town,Gold Membership,Paid
756,54,F,Town,Basic Membership,Basic
757,23,M,City,Silver Membership,Paid
758,35,F,Town,Silver Membership,Paid
759,47,F,Town,Basic Membership,Basic
760,13,F,Town,Silver Membership,Paid
761,54,M,Town,No Membership,No Membership
762,54,F,City,No Membership,No Membership
763,23,F,Town,Platinum Membership,Paid
764,37,M,Village,Platinum Membership,Paid
765,30,M,Town,Platinum Membership,Paid
766,30,F,Town,Basic Membership,Basic
767,12,M,Town,Basic Membership,Basic
768,44,F,City,No Membership,No Membership
769,21,M,City,Silver Membership,Paid
770,11,F,Town,No Membership,No Membership
771,32,F,City,Gold Membership,Paid
772,42,F,City,Silver Membership,Paid
773,34,F,City,Basic Membership,Basic
774,16,M,City,Premium Membership,Paid
775,28,M,City,Basic Membership,Basic
776,64,M,Village,No Membership,No Membership
777,48,M,Town,Basic Membership,Basic
778,10,F,Town,Basic Membership,Basic
779,43,M,Town,Gold Membership,Paid
780,26,F,City,Silver Membership,Paid
781,33,M,Town,Premium Membership,Paid
782,18,F,City,No Membership,No Membership
783,14,M,Town,Basic Membership,Basic
784,29,F,Town,Basic Membership,Basic
785,57,M,Town,Basic Membership,Basic
786,11,M,Town,Gold Membership,Paid
787,43,M,City,Premium Membership,Paid
788,43,M,City,Basic Membership,Basic
789,45,M,City,Gold Membership,Paid
790,44,M,Town,Gold Membership,Paid
791,39,M,City,Basic Membership,Basic
792,24,F,City,Basic Membership,Basic
793,38,F,City,Gold Membership,Paid
794,47,M,Town,No Membership,No Membership
795,38,F,Town,Basic Membership,Basic
796,19,F,City,Gold Membership,Paid
797,53,F,Village,Basic Membership,Basic
798,25,M,Town,Gold Membership,Paid
799,60,M,Town,Basic Membership,Basic
800,61,M,Town,No Membership,No Membership
801,29,M,Town,Platinum Membership,Paid
802,60,F,Town,Gold Membership,Paid
803,17,M,Town,Silver Membership,Paid
804,48,M,City,No Membership,No Membership
805,63,M,Town,Basic Membership,Basic
806,14,F,City,Silver Membership,Paid
807,32,F,Town,No Membership,No Membership
808,29,M,Town,Premium Membership,Paid
809,29,M,Town,Premium Membership,Paid
810,11,M,Town,No Membership,No Membership
811,23,M,City,Basic Membership,Basic
812,48,F,Village,Silver Membership,Paid
813,40,M,City,No Membership,No Membership
814,50,M,Town,Platinum Membership,Paid
815,53,M,Town,Premium Membership,Paid
816,52,M,City,Premium Membership,Paid
817,20,F,Town,Gold Membership,Paid
818,26,F,City,Silver Membership,Paid
819,63,M,Town,Gold Membership,Paid
820,56,M,Town,No Membership,No Membership
821,53,M,City,No Membership,No Membership
822,53,M,Village,Premium Membership,Paid
823,50,F,Town,Premium Membership,Paid
824,63,M,City,Basic Membership,Basic
825,47,F,City,No Membership,No Membership
826,45,F,Town,No Membership,No Membership
827,30,M,City,Gold Membership,Paid
828,45,F,City,No Membership,No Membership
829,36,M,Town,No Membership,No Membership
830,62,M,City,No Membership,No Membership
831,48,M,City,Silver Membership,Paid
832,55,F,City,Gold Membership,Paid
833,29,F,Town,Basic Membership,Basic
834,47,M,City,No Membership,No Membership
835,52,M,Town,Premium Membership,Paid
836,42,F,Town,Platinum Membership,Paid
837,63,M,Town,Platinum Membership,Paid
838,62,M,City,Platinum Membership,Paid
839,30,M,Town,Platinum Membership,Paid
840,26,F,Village,Gold Membership,Paid
841,26,M,Town,Silver Membership,Paid
842,47,F,Town,Platinum Membership,Paid
843,32,M,City,Silver Membership,Paid
844,32,F,City,Gold Membership,Paid
845,45,F,Town,No Membership,No Membership
846,30,F,Town,Basic Membership,Basic
847,48,F,Town,No Membership,No Membership
848,57,F,Town,Basic Membership,Basic
849,29,F,Town,Basic Membership,Basic
850,25,F,Town,No Membership,No Membership
851,61,F,City,No Membership,No Membership
852,64,M,Town,No Membership,No Membership
853,20,M,City,No Membership,No Membership
854,16,F,Town,Platinum Membership,Paid
855,33,M,City,Basic Membership,Basic
856,48,M,City,Basic Membership,Basic
857,33,F,Town,No Membership,No Membership
858,21,M,City,No Membership,No Membership
859,26,M,City,Basic Membership,Basic
860,61,F,Town,Premium Membership,Paid
861,34,F,Town,Basic Membership,Basic
862,56,F,Town,Gold Membership,Paid
863,48,F,Town,Premium Membership,Paid
864,31,F,City,Silver Membership,Paid
865,12,F,City,Premium Membership,Paid
866,58,M,City,No Membership,No Membership
867,39,M,Village,Silver Membership,Paid
868,33,F,City,Premium Membership,Paid
869,13,M,Town,Gold Membership,Paid
870,16,M,Town,No Membership,No Membership
871,49,F,Town,Premium Membership,Paid
872,10,M,Town,Gold Membership,Paid
873,37,M,Town,Platinum Membership,Paid
874,16,F,City,Platinum Membership,Paid
875,55,F,Town,No Membership,No Membership
876,14,M,City,No Membership,No Membership
877,47,F,Town,Basic Membership,Basic
878,13,F,Town,Silver Membership,Paid
879,14,F,Village,Platinum Membership,Paid
880,37,M,Village,Platinum Membership,Paid
881,48,M,City,Basic Membership,Basic
882,13,F,Town,Basic Membership,Basic
883,64,M,Town,Silver Membership,Paid
884,17,F,Town,Premium Membership,Paid
885,55,M,Town,Gold Membership,Paid
886,29,M,Town,Premium Membership,Paid
887,32,F,Village,Basic Membership,Basic
888,44,M,City,Gold Membership,Paid
889,37,M,Town,Silver Membership,Paid
890,31,F,Town,Basic Membership,Basic
891,38,F,Town,Gold Membership,Paid
892,57,F,Town,Basic Membership,Basic
893,64,M,Town,No Membership,No Membership
894,61,F,Town,Silver Membership,Paid
895,22,M,City,No Membership,No Membership
896,17,F,Town,Silver Membership,Paid
897,49,F,Town,Silver Membership,Paid
898,11,M,City,Platinum Membership,Paid
899,38,F,City,Premium Membership,Paid
900,49,F,City,Silver Membership,Paid
901,39,F,City,Premium Membership,Paid
902,30,M,Town,Silver Membership,Paid
903,50,F,City,Platinum Membership,Paid
904,32,M,City,Silver Membership,Paid
905,46,F,Town,Platinum Membership,Paid
906,52,M,City,Platinum Membership,Paid
907,35,F,City,Gold Membership,Paid
908,22,M,Village,Platinum Membership,Paid
909,54,F,City,Platinum Membership,Paid
910,12,M,City,Silver Membership,Paid
911,56,F,Town,Silver Membership,Paid
912,28,M,Town,Gold Membership,Paid
913,20,F,Town,Platinum Membership,Paid
914,22,F,Town,Gold Membership,Paid
915,50,F,City,Silver Membership,Paid
916,34,F,Village,No Membership,No Membership
917,14,F,Town,Basic Membership,Basic
918,21,F,Town,Gold Membership,Paid
919,38,M,Town,Platinum Membership,Paid
920,44,M,Village,Premium Membership,Paid
921,57,F,Town,Gold Membership,Paid
922,12,F,Town,Basic Membership,Basic
923,50,F,Town,Premium Membership,Paid
924,38,F,City,No Membership,No Membership
925,59,F,Town,Silver Membership,Paid
926,62,F,City,Silver Membership,Paid
927,13,F,Town,Basic Membership,Basic
928,56,F,City,Silver Membership,Paid
929,43,M,Town,Silver Membership,Paid
930,59,F,Village,No Membership,No Membership
931,22,M,Town,Platinum Membership,Paid
932,13,Unknown,Town,No Membership,No Membership
933,16,F,Town,Basic Membership,Basic
934,31,F,City,Silver Membership,Paid
935,25,M,Village,Premium Membership,Paid
936,21,M,City,Gold Membership,Paid
937,53,F,City,Gold Membership,Paid
938,40,F,Town,Platinum Membership,Paid
939,52,F,Town,Premium Membership,Paid
940,21,F,City,Basic Membership,Basic
941,41,F,Town,Gold Membership,Paid
942,32,F,City,Silver Membership,Paid
943,32,M,Town,Basic Membership,Basic
944,47,M,Town,No Membership,No Membership
945,48,M,City,No Membership,No Membership
946,30,M,Village,Premium Membership,Paid
947,14,F,Town,Premium Membership,Paid
948,28,M,City,No Membership,No Membership
949,19,M,City,No Membership,No Membership
950,16,F,City,Silver Membership,Paid
951,32,F,City,No Membership,No Membership
952,14,M,Village,No Membership,No Membership
953,56,M,Town,Basic Membership,Basic
954,47,F,Town,Premium Membership,Paid
955,50,M,Town,No Membership,No Membership
956,60,M,Village,No Membership,No Membership
957,26,F,Town,Basic Membership,Basic
958,51,M,Town,No Membership,No Membership
959,49,M,Town,Basic Membership,Basic
960,43,F,Town,Gold Membership,Paid
961,10,F,Town,Platinum Membership,Paid
962,60,F,City,Gold Membership,Paid
963,49,F,City,Gold Membership,Paid
964,29,M,Town,Silver Membership,Paid
965,14,F,Town,Basic Membership,Basic
966,39,F,Town,Gold Membership,Paid
967,36,M,Town,Silver Membership,Paid
968,36,F,Town,Basic Membership,Basic
969,59,M,City,Premium Membership,Paid
970,54,F,Town,No Membership,No Membership
971,61,M,Town,Basic Membership,Basic
972,36,F,Town,Gold Membership,Paid
973,13,F,City,Basic Membership,Basic
974,59,F,City,No Membership,No Membership
975,41,M,Town,Basic Membership,Basic
976,40,F,Town,Platinum Membership,Paid
977,12,F,Town,Premium Membership,Paid
978,39,M,Town,No Membership,No Membership
979,22,M,Town,Gold Membership,Paid
980,59,M,Town,Premium Membership,Paid
981,10,F,Town,Basic Membership,Basic
982,48,F,City,Gold Membership,Paid
983,59,M,Town,Basic Membership,Basic
984,15,M,Village,Gold Membership,Paid
985,40,M,City,Platinum Membership,Paid
986,47,M,Town,Platinum Membership,Paid
987,19,M,City,Basic Membership,Basic
988,32,F,Town,Premium Membership,Paid
989,38,F,Town,No Membership,No Membership
990,35,M,Town,Basic Membership,Basic
991,23,F,Village,Gold Membership,Paid
992,11,M,Village,Gold Membership,Paid
993,27,M,City,Basic Membership,Basic
994,53,M,Town,No Membership,No Membership
995,28,F,City,Premium Membership,Paid
996,44,F,City,Silver Membership,Paid
997,59,F,City,No Membership,No Membership
998,30,F,Town,Platinum Membership,Paid
999,23,F,City,Platinum Membership,Paid
1000,58,F,Town,No Membership,No Membership
1001,29,M,Town,No Membership,No Membership
1002,12,F,City,No Membership,No Membership
1003,59,F,City,Silver Membership,Paid
1004,51,F,Town,Gold Membership,Paid
1005,57,M,Town,Gold Membership,Paid
1006,48,M,City,Basic Membership,Basic
1007,42,F,Village,Gold Membership,Paid
1008,10,F,City,Basic Membership,Basic
1009,64,F,Town,Platinum Membership,Paid
1010,52,F,City,Gold Membership,Paid
1011,59,F,Village,No Membership,No Membership
1012,60,M,City,Platinum Membership,Paid
1013,18,M,Village,No Membership,No Membership
1014,27,M,Town,Premium Membership,Paid
1015,34,F,Town,Gold Membership,Paid
1016,55,M,City,No Membership,No Membership
1017,22,F,Village,No Membership,No Membership
1018,10,M,Town,No Membership,No Membership
1019,25,M,Village,Basic Membership,Basic
1020,42,F,Village,No Membership,No Membership
1021,28,F,Town,Gold Membership,Paid
1022,51,F,Town,Silver Membership,Paid
1023,26,F,Town,Platinum Membership,Paid
1024,50,F,Town,Gold Membership,Paid
1025,63,F,City,Basic Membership,Basic
1026,42,M,Town,No Membership,No Membership
1027,55,F,Village,Basic Membership,Basic
1028,64,F,Town,No Membership,No Membership
1029,10,F,Town,Silver Membership,Paid
1030,39,M,City,Basic Membership,Basic
1031,38,F,Town,Gold Membership,Paid
1032,41,F,Town,Gold Membership,Paid
1033,59,M,Village,Premium Membership,Paid
1034,33,M,City,Gold Membership,Paid
1035,63,M,City,Basic Membership,Basic
1036,17,F,Town,Premium Membership,Paid
1037,24,F,Village,Basic Membership,Basic
1038,36,M,City,Basic Membership,Basic
1039,10,M,Town,Platinum Membership,Paid
1040,33,M,Town,Silver Membership,Paid
1041,48,M,City,Premium Membership,Paid
1042,40,F,Town,Silver Membership,Paid
1043,31,M,City,Gold Membership,Paid
1044,37,M,Village,Silver Membership,Paid
1045,42,M,City,No Membership,No Membership
1046,29,M,Town,Platinum Membership,Paid
1047,23,F,Town,No Membership,No Membership
1048,47,M,Town,Platinum Membership,Paid
1049,29,M,City,No Membership,No Membership
1050,47,F,Village,Gold Membership,Paid
1051,48,M,Town,Platinum Membership,Paid
1052,34,M,City,Basic Membership,Basic
1053,44,M,Village,Silver Membership,Paid
1054,25,F,Town,Basic Membership,Basic
1055,21,F,Town,No Membership,No Membership
1056,47,M,Town,Silver Membership,Paid
1057,25,M,Town,Premium Membership,Paid
1058,37,F,Town,Basic Membership,Basic
1059,58,F,Town,Basic Membership,Basic
1060,56,F,City,Basic Membership,Basic
1061,39,M,Town,Basic Membership,Basic
1062,40,F,Town,Premium Membership,Paid
1063,18,M,Village,Premium Membership,Paid
1064,37,F,Town,Basic Membership,Basic
1065,18,F,City,Premium Membership,Paid
1066,34,M,Town,Silver Membership,Paid
1067,15,M,Town,No Membership,No Membership
1068,58,F,City,Gold Membership,Paid
1069,38,F,Village,Gold Membership,Paid
1070,30,M,Town,No Membership,No Membership
1071,12,F,Town,Basic Membership,Basic
1072,25,M,Village,Platinum Membership,Paid
1073,34,F,Village,Basic Membership,Basic
1074,57,M,Town,Gold Membership,Paid
1075,55,M,Village,Platinum Membership,Paid
1076,30,M,Village,No Membership,No Membership
1077,17,F,Town,Gold Membership,Paid
1078,14,F,Town,Gold Membership,Paid
1079,62,F,Town,Gold Membership,Paid
1080,27,M,Town,No Membership,No Membership
1081,25,M,City,Gold Membership,Paid
1082,25,M,City,No Membership,No Membership
1083,54,M,City,Premium Membership,Paid
1084,57,Unknown,Town,Premium Membership,Paid
1085,43,M,Town,Gold Membership,Paid
1086,55,F,City,Gold Membership,Paid
1087,38,M,City,Silver Membership,Paid
1088,56,M,Town,Gold Membership,Paid
1089,45,F,Village,No Membership,No Membership
1090,12,M,Village,Silver Membership,Paid
1091,11,M,Village,Platinum Membership,Paid
1092,33,M,Town,Basic Membership,Basic
1093,42,M,Town,Platinum Membership,Paid
1094,12,M,Town,No Membership,No Membership
1095,21,F,City,Silver Membership,Paid
1096,26,M,Town,No Membership,No Membership
1097,10,F,Town,Gold Membership,Paid
1098,12,M,Town,Silver Membership,Paid
1099,50,M,Town,Silver Membership,Paid
1100,14,M,Town,No Membership,No Membership
1101,37,M,Town,Silver Membership,Paid
1102,28,F,Town,Basic Membership,Basic
1103,45,F,Town,Platinum Membership,Paid
1104,62,F,Town,Basic Membership,Basic
1105,14,F,City,Gold Membership,Paid
1106,45,F,Village,Silver Membership,Paid
1107,29,M,Town,Silver Membership,Paid
1108,64,M,Village,Gold Membership,Paid
1109,21,F,Town,Gold Membership,Paid
1110,34,M,City,Basic Membership,Basic
1111,18,F,Town,Silver Membership,Paid
1112,54,F,Town,Basic Membership,Basic
1113,48,M,Town,No Membership,No Membership
1114,12,F,Town,Gold Membership,Paid
1115,49,M,City,Premium Membership,Paid
1116,16,F,City,Silver Membership,Paid
1117,49,M,Town,Basic Membership,Basic
1118,45,F,Town,Gold Membership,Paid
1119,59,M,Town,No Membership,No Membership
1120,48,F,City,No Membership,No Membership
1121,24,M,Town,Platinum Membership,Paid
1122,32,F,Village,Silver Membership,Paid
1123,56,M,Village,Premium Membership,Paid
1124,64,M,Town,Gold Membership,Paid
1125,39,F,Town,Basic Membership,Basic
1126,50,M,Town,Platinum Membership,Paid
1127,19,F,City,Platinum Membership,Paid
1128,40,F,City,No Membership,No Membership
1129,42,M,City,Basic Membership,Basic
1130,13,M,City,Gold Membership,Paid
1131,63,M,Town,Basic Membership,Basic
1132,20,M,Town,No Membership,No Membership
1133,33,M,Town,Gold Membership,Paid
1134,23,M,Village,Basic Membership,Basic
1135,18,M,Town,Gold Membership,Paid
1136,34,M,Town,Platinum Membership,Paid
1137,44,F,Village,Basic Membership,Basic
1138,22,M,City,Basic Membership,Basic
1139,57,F,Town,Basic Membership,Basic
1140,30,F,Town,Basic Membership,Basic
1141,18,F,Village,Basic Membership,Basic
1142,23,M,Town,Basic Membership,Basic
1143,51,F,Town,Basic Membership,Basic
1144,17,M,Town,Platinum Membership,Paid
1145,10,M,Town,Gold Membership,Paid
1146,13,M,City,Basic Membership,Basic
1147,30,M,City,Premium Membership,Paid
1148,18,M,Town,Premium Membership,Paid
1149,14,M,Town,Platinum Membership,Paid
1150,41,F,City,Silver Membership,Paid
1151,29,M,Town,Platinum Membership,Paid
1152,41,F,Town,Platinum Membership,Paid
1153,37,F,Town,No Membership,No Membership
1154,32,M,City,No Membership,No Membership
1155,26,F,City,Gold Membership,Paid
1156,25,M,Town,No Membership,No Membership
1157,51,M,City,Premium Membership,Paid
1158,48,F,Town,Basic Membership,Basic
1159,41,M,Town,Platinum Membership,Paid
1160,42,F,Town,Premium Membership,Paid
1161,21,F,City,Gold Membership,Paid
1162,46,M,Town,Platinum Membership,Paid
1163,29,F,City,Basic Membership,Basic
1164,38,F,City,Silver Membership,Paid
1165,60,M,Town,Platinum Membership,Paid
1166,49,M,City,Basic Membership,Basic
1167,40,F,City,Basic Membership,Basic
1168,25,M,Town,Basic Membership,Basic
